Date De Création,Heure D'Opération (opération),Numéro (opération),Nom (activité),Nom (exposition),Date De Séance (seance),Heure De Début (seance),Nom,Code Postal,Ville,Pays,Numéro Du Billet,Type De Billet,Tarif,Pu Net Ttc,Quantité,État,Code-Barres Du Billet
18/09/2025,16:36,2025002094253,VL - COLLECTIONS PERMANENTES : DU MOYEN ÂGE À L'ART NOUVEAU,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,23/10/2025,15:45,1069,8700,Tielt,Belgique,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251023000001E+044"
10/10/2024,11:02,2024003003421,VG - 2H - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,10/10/2024,11:15,1070,78600,Maisons-Laffitte,France,2024000501000015,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02410100000013E+043"
27/09/2024,15:29,2024002014491,"VL - L’INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (AVEC CONFÉRENCIER EXTÉRIEUR) (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",17/01/2025,12:45,1071,76000,Rouen,France,2024000701000271,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02501170000013E+043"
03/09/2025,14:35,2025010028625,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",03/09/2025,14:45,1072,75001,PARIS,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0250903000001E+044"
22/11/2025,10:31,2025002167332,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,30/12/2025,12:45,1073,75013,Paris,France,"2,02550007010008E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251230000001E+044"
21/11/2025,12:35,2025002166349,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,07/01/2026,12:45,1073,75013,Paris,France,"2,02550007010008E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260107000001E+044"
18/08/2025,18:56,2025002084018,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",09/09/2025,15:15,1073,75013,Paris,France,"2,02550007010006E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0250909000001E+044"
18/08/2025,18:56,2025002084018,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",05/09/2025,12:15,1073,75013,Paris,France,"2,02550007010006E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0250905000001E+044"
18/09/2025,12:58,2025002094170,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,31/03/2026,11:45,1074,75008,PARIS,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260331000001E+044"
18/09/2025,12:58,2025002094170,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,10/03/2026,12:45,1074,75008,PARIS,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260310000001E+044"
18/09/2025,12:58,2025002094170,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,13/01/2026,15:45,1074,75008,PARIS,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260113000001E+044"
18/09/2025,12:58,2025002094170,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,07/01/2026,11:45,1074,75008,PARIS,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260107000001E+044"
21/05/2025,11:31,2025002064087,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",11/10/2025,11:45,1074,75008,PARIS,France,"2,02550007010003E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251011000001E+044"
21/05/2025,10:37,2025002064083,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",20/11/2025,13:15,1074,75008,PARIS,France,"2,02550007010003E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251120000001E+044"
21/05/2025,10:37,2025002064083,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",16/10/2025,13:15,1074,75008,PARIS,France,"2,02550007010003E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251016000001E+044"
21/05/2025,10:37,2025002064083,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",23/10/2025,13:15,1074,75008,PARIS,France,"2,02550007010003E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251007000001E+044"
21/05/2025,10:37,2025002064083,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",07/10/2025,13:15,1074,75008,PARIS,France,"2,02550007010003E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251007000001E+044"
14/11/2024,19:59,2024002040001,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",09/04/2025,16:15,1074,75008,PARIS,France,2024000701000357,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02504090000013E+043"
09/10/2024,12:54,2024002020238,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",29/03/2025,13:15,1074,75008,PARIS,France,2024000701000299,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02503290000013E+043"
09/10/2024,12:54,2024002020238,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",29/01/2025,16:15,1074,75008,PARIS,France,2024000701000298,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02501290000013E+043"
09/10/2024,12:54,2024002020238,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",21/01/2025,16:15,1074,75008,PARIS,France,2024000701000297,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02501210000013E+043"
09/10/2024,12:54,2024002020238,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",07/01/2025,16:15,1074,75008,PARIS,France,2024000701000296,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02501070000013E+043"
16/11/2024,10:05,2024003009159,VA - BIJOU DE METAL,"PARCOURS MODE, BIJOUX, DESIGN",16/11/2024,10:30,1075,,,,2024000201000009,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE 2h,190.00,1.00,Valide,"2,02411160000011E+043"
17/06/2025,10:18,2025011012363,PARCOURS - A TABLE !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,17/06/2025,10:30,1076,94800,Villejuif,France,"2,02550002010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT PARCOURS - 18 ANS 1h30,110.00,1.00,Valide,"2,0250617000001E+044"
23/10/2025,14:23,2025003032357,VA - LES MONDES DE PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",23/10/2025,14:30,1077,75010,PARIS,France,"2,02550001050001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ATELIER 2h CHAMP SOCIAL,120.00,1.00,Valide,"2,0251023000001E+044"
13/11/2025,10:11,2025010041111,VG - 2H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",13/11/2025,10:00,1078,94700,Maisons-Alfort,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251113000001E+044"
11/02/2025,09:49,2025011003379,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",11/02/2025,10:15,1078,94700,Maisons-Alfort,France,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02502110000013E+044"
11/02/2025,09:49,2025011003379,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",11/02/2025,10:00,1078,94700,Maisons-Alfort,France,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02502110000013E+044"
07/01/2025,09:56,2025010000822,"VG - 2H - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX 11-18 ANS (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",07/01/2025,10:00,1078,94700,Maisons-Alfort,France,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02501070000013E+044"
09/12/2025,13:06,2025010047048,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,09/12/2025,13:30,1079,95110,SANNOIS,France,"2,02550004010002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0251209000001E+044"
09/12/2025,13:06,2025010047048,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,09/12/2025,13:15,1079,95110,SANNOIS,France,"2,02550004010002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE - 18 ANS 1h30,105.00,1.00,Valide,"2,0251209000001E+044"
05/03/2025,10:10,2025010009999,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",05/03/2025,10:30,1080,78000,Versailles,France,"2,0255000404E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 1h30,105.00,1.00,Valide,"2,02503050000013E+044"
05/03/2025,10:10,2025010009999,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",05/03/2025,10:15,1080,78000,Versailles,France,"2,0255000404E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 1h30,105.00,1.00,Valide,"2,02503050000013E+044"
23/10/2025,19:06,2025002117123,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,26/03/2026,15:45,1081,92400,courbevoie,France,"2,02550007010008E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260326000001E+044"
23/10/2025,14:58,2025002116566,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,24/02/2026,12:45,1081,92400,courbevoie,France,"2,02550007010008E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260224000001E+044"
23/10/2025,14:58,2025002116566,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,20/02/2026,12:45,1081,92400,courbevoie,France,"2,02550007010008E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260220000001E+044"
25/06/2025,09:44,2025002069145,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,06/01/2026,11:45,1081,92400,courbevoie,France,"2,02550007010005E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260106000001E+044"
18/06/2025,08:57,2025002068042,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,10/02/2026,11:45,1081,92400,courbevoie,France,"2,02550007010005E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260210000001E+044"
22/05/2025,11:38,2025002064218,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,02/12/2025,11:45,1081,92400,courbevoie,France,"2,02550007010003E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251202000001E+044"
24/04/2025,09:26,2025002058950,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",21/10/2025,12:15,1081,92400,courbevoie,France,"2,02550007010002E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251021000001E+044"
13/01/2025,16:13,2025002008251,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",20/02/2025,16:15,1081,92400,courbevoie,France,"2,0255000701E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02502200000013E+044"
09/10/2024,16:46,2024002020409,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",18/02/2025,16:15,1081,92400,courbevoie,France,2024000701000300,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02502180000013E+043"
28/11/2025,15:15,2025003039058,VG - 2H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",28/11/2025,13:00,1082,75012,PARIS,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251128000001E+044"
14/03/2025,12:44,2025003009525,VG - 1H30 - A LA DECOUVERTE DES METIERS D'ART,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,14/03/2025,13:00,1083,93200,Saint-Denis,France,"2,0255000406E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE HANDICAP 1h30,45.00,1.00,Valide,"2,02503140000013E+044"
14/04/2025,16:20,2025002056378,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",17/04/2025,19:15,1084,92200,Neuilly-sur-Seine,France,"2,02550007010002E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0250417000001E+044"
10/04/2025,17:23,2025002055324,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",16/04/2025,12:15,1084,92200,Neuilly-sur-Seine,France,"2,02550007010002E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0250416000001E+044"
16/09/2024,12:36,2024002005605,VL - COLLECTIONS DE DESIGN + PARCOURS MODE BIJOU,"PARCOURS MODE, BIJOUX, DESIGN",04/10/2024,12:15,1085,20123,Milan,Italie,2024000701000144,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,0.00,1.00,Utilisé,*BI*10004562679647113711
09/09/2025,14:23,2025003027143,VG - 1H30 - A LA DECOUVERTE DES METIERS D'ART,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,09/09/2025,15:00,1086,75010,Paris,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,180.00,1.00,Valide,"2,0250909000001E+044"
12/08/2025,21:34,2025002082699,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,23/10/2025,17:45,1087,124460,Moscow,Russie,"2,02550007010006E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251023000001E+044"
03/10/2025,10:53,2025010032402,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",03/10/2025,11:00,1088,78230,Le Pecq,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251003000001E+044"
13/09/2025,15:52,2025002092421,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,08/11/2025,13:15,1089,75017,Paris,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251108000001E+044"
21/08/2025,18:33,2025002084894,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,02/04/2026,18:45,1090,92500,rueil-malmaison,France,"2,02550007010006E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260402000001E+044"
21/08/2025,18:33,2025002084894,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,19/03/2026,18:45,1090,92500,rueil-malmaison,France,"2,02550007010006E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260319000001E+044"
09/03/2025,20:49,2025002041740,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",11/09/2025,12:15,1090,92500,rueil-malmaison,France,"2,02550007010002E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02509110000013E+044"
12/03/2025,15:40,2025003009275,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",12/03/2025,16:00,1091,75001,Paris,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02503120000013E+044"
11/03/2025,12:38,2025010010857,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",11/03/2025,13:00,1091,75001,Paris,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02503110000013E+044"
27/02/2025,16:11,2025011005367,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",27/02/2025,16:30,1091,75001,Paris,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02502270000013E+044"
23/01/2025,16:14,2025011001431,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",23/01/2025,16:45,1091,75001,Paris,France,"2,0255000403E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02501230000013E+044"
23/01/2025,16:14,2025011001431,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",23/01/2025,16:30,1091,75001,Paris,France,"2,0255000403E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02501230000013E+044"
11/09/2025,15:37,2025002091523,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",24/09/2025,16:15,1092,75005,Paris,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0250924000001E+044"
27/06/2025,09:51,2025010021635,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",27/06/2025,10:15,1092,75005,Paris,France,"2,0255000405E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP LETR 1h30,125.00,1.00,Valide,"2,0250627000001E+044"
27/06/2025,09:51,2025010021635,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",27/06/2025,10:00,1092,75005,Paris,France,"2,0255000405E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP LETR 1h30,125.00,1.00,Valide,"2,0250627000001E+044"
10/01/2025,14:41,2025010001450,VG - 1H30 - LA MODE EN MODÈLES (archive),LA MODE EN MODÈLES,10/01/2025,14:30,1092,75005,Paris,France,"2,0255000405E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP LETR 1h30,125.00,1.00,Valide,"2,02501100000013E+044"
27/11/2025,18:57,2025011024422,VG - 2H - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,27/11/2025,19:00,1093,75002,Paris,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251127000001E+044"
25/10/2025,10:15,2025003032758,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,25/10/2025,10:30,1093,75002,Paris,France,"2,02550004090001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,0251025000001E+044"
25/10/2025,09:55,2025003032757,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,25/10/2025,10:15,1093,75002,Paris,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,0251025000001E+044"
25/10/2025,09:55,2025003032757,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,25/10/2025,10:00,1093,75002,Paris,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,0251025000001E+044"
24/10/2025,13:42,2025003032564,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,24/10/2025,14:00,1093,75002,Paris,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,0251024000001E+044"
24/10/2025,13:25,2025010036353,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,24/10/2025,13:45,1093,75002,Paris,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,0251024000001E+044"
24/10/2025,13:25,2025010036353,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,24/10/2025,13:30,1093,75002,Paris,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,0251024000001E+044"
23/10/2025,14:33,2025003032373,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,23/10/2025,14:45,1093,75002,Paris,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,0251023000001E+044"
23/10/2025,14:11,2025003032345,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,23/10/2025,14:30,1093,75002,Paris,France,"2,0255000409E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,0251023000001E+044"
